,开始日期,结束日期,商家ID,商家名称,运营组,省份,城市,是否新增商家,首次上线日期,门店在线状态,（日均）预设营业时长（h）,（日均）在线营业时长（h）,曝光人数,入店人数,下单人数,下单新客人数,入店转化率,下单转化率,推单数,有效订单数,原价交易额,实付交易额,商家补贴金额,商家原因取消订单数,商家拒单数,商家超时未接单数,商家取消不告知用户订单数,缺货导致退款订单数,商家少送错送导致用户退款订单数,商家质量问题导致用户退款订单数,配送原因取消订单数,拣货超时订单数,使用间或完成按钮订单数,平均骑手到店等待时间（min）,平均骑手送货时长（min）,IM会话数,IM回复数,IM回复率,IM1分钟回复数,差评订单数,投诉订单数,平均商家评分,平均商品评分,平均配送评分,平均配送时长（min）,资质类型（仅药品）,资质有效期（仅药品）,cluster
72,20200101,20200131,5740741,花生活鲜花（唯爱花艺）,鲜花组,宁夏回族自治区,银川,否,20180905,在线,22.0,22.0,7466,147,12,9,1.97,8.16,15,11,2360.0,1622.0,1161.0,3,0,3,0,0,0,0,0,0,13,0,0,6,5,83.33,3,0,0,0.0,0.0,0.0,0.0,,,0
73,20200101,20200131,5762294,花生活鲜花（厦门陌上花开）,鲜花组,福建省,厦门,否,20180913,在线,16.0,15.8,2149,95,7,7,4.42,7.37,7,7,4763.0,1152.09,3883.91,0,0,0,0,0,0,0,0,0,7,0,0,2,2,100.0,0,0,0,0.0,0.0,0.0,0.0,,,2
74,20200101,20200131,5788642,花生活鲜花（花家花艺鲜花店）,鲜花组,广东省,深圳,否,20180907,在线,24.0,24.0,9498,110,1,1,1.16,0.91,1,1,298.0,155.0,143.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
75,20200101,20200131,5844824,花生活鲜花（有爱花坊）,鲜花组,云南省,丽江,否,20180928,在线,0.0,0.5,3298,44,1,0,1.33,2.27,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
76,20200101,20200131,5845622,花生活鲜花（达奇花艺）,鲜花组,山东省,济南,否,20181107,在线,24.0,24.0,6916,91,0,0,1.32,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0,0,0,0.0,0.0,0.0,0.0,,,0
77,20200101,20200131,5860472,花生活鲜花（六月花坊）,鲜花组,浙江省,金华,否,20180921,在线,10.0,10.8,6206,81,0,0,1.31,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50.0,0,0,0,0.0,0.0,0.0,0.0,,,0
78,20200101,20200131,5866954,花生活鲜花（俪缘花店）,鲜花组,山东省,青岛,否,20181008,在线,22.0,22.7,8951,99,2,0,1.11,2.02,1,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
79,20200101,20200131,5962302,花生活鲜花（众里寻Ta花舍）,鲜花组,甘肃省,兰州,否,20181024,在线,18.0,18.1,18877,334,10,7,1.77,2.99,9,9,4343.0,1161.09,3337.91,0,0,0,0,0,0,0,0,1,9,0,0,7,5,71.43,0,0,0,4.3,4.3,0.6,0.0,,,1
80,20200101,20200131,6012181,花生活鲜花（韦爵爷鲜花）,鲜花组,河北省,保定,否,20181025,在线,24.0,24.0,9816,90,0,0,0.92,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
81,20200101,20200131,6061744,花生活鲜花（花艺空间）,鲜花组,新疆维吾尔自治区,乌鲁木齐,否,20181114,在线,24.0,24.0,10154,88,0,0,0.87,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
82,20200101,20200131,6074581,有间花店,鲜花组,安徽省,黄山,否,20181031,在线,19.0,19.0,6619,144,0,0,2.18,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,1,0,0,0.0,0.0,0.0,0.0,,,0
83,20200101,20200131,6104153,花生活鲜花（花伴鲜花）,鲜花组,安徽省,滁州,否,20181125,在线,21.0,21.6,17997,176,2,0,0.98,1.14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,1
84,20200101,20200131,6132769,花生活鲜花（艾洛芙花坊）,鲜花组,安徽省,合肥,否,20190702,在线,22.0,22.2,13152,272,10,7,2.07,3.68,10,10,1895.0,1258.0,910.0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,100.0,2,0,0,2.4,2.4,2.4,0.0,,,0
85,20200101,20200131,6197578,花生活鲜花（翔远花艺）,鲜花组,安徽省,合肥,否,20181203,在线,19.0,19.8,4355,37,1,0,0.85,2.7,2,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
86,20200101,20200131,6236483,花生活鲜花（慰馨花艺馆）,鲜花组,重庆市,重庆,否,20190214,在线,17.0,17.6,4867,71,1,0,1.46,1.41,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50.0,0,0,0,0.0,0.0,0.0,0.0,,,2
87,20200101,20200131,6305029,花生活鲜花（庆祝花卉）,鲜花组,北京市,北京,否,20181210,在线,18.0,18.6,6922,214,13,9,3.09,6.07,14,11,2653.0,1799.9,853.09,2,0,1,0,1,0,0,0,0,13,0,3,4,4,100.0,3,0,0,3.5,3.5,3.9,3.0,,,0
88,20200101,20200131,6355077,花生活鲜花（花述鲜花生活馆）,鲜花组,湖南省,株洲,否,20190827,在线,15.0,15.5,6607,93,2,1,1.41,2.15,2,1,369.0,122.0,286.0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
89,20200101,20200131,6390095,花生活鲜花（倾城鲜花）,鲜花组,湖北省,襄阳,否,20181227,在线,24.0,24.0,13735,94,0,0,0.68,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,1,0,0,0.0,0.0,0.0,0.0,,,1
90,20200101,20200131,6395163,花生活鲜花（花海）,鲜花组,浙江省,杭州,否,20181225,在线,13.0,12.9,16097,610,49,45,3.79,8.03,54,49,17594.0,9787.01,9705.99,1,0,0,0,1,0,0,0,0,55,0,4,25,25,100.0,18,0,0,4.7,4.7,4.7,6.0,,,1
91,20200101,20200131,6405229,花生活鲜花（天缘花艺）,鲜花组,贵州省,遵义,否,20190719,在线,18.0,18.2,17565,126,2,1,0.72,1.59,1,1,245.0,112.0,172.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,1
92,20200101,20200131,6503029,花生活鲜花（漫漫鲜花坊）,鲜花组,宁夏回族自治区,银川,否,20190210,在线,24.0,24.0,7799,95,1,0,1.22,1.05,4,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
93,20200101,20200131,6507601,花生活鲜花（初见花艺馆）,鲜花组,福建省,福州,否,20190117,下线,0.0,0.0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
94,20200101,20200131,6532043,花生活鲜花（东方花艺）,鲜花组,广西壮族自治区,柳州,否,20190125,在线,12.0,12.8,5447,98,2,0,1.8,2.04,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
95,20200101,20200131,6533841,花生活鲜花（花花世界兴庆区店）,鲜花组,宁夏回族自治区,银川,否,20190130,在线,17.0,17.8,2918,36,1,0,1.23,2.78,1,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
97,20200101,20200131,6579105,花生活鲜花（经典鲜花蛋糕）,鲜花组,吉林省,长春,否,20190403,在线,24.0,24.0,9308,103,0,0,1.11,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,1,0,0,0.0,0.0,0.0,0.0,,,0
98,20200101,20200131,6582771,花生活鲜花（七彩花艺坊）,鲜花组,辽宁省,营口,否,20190223,在线,24.0,24.0,22035,451,26,21,2.05,5.76,26,26,22742.02,2633.65,20771.37,0,0,0,0,0,0,0,0,0,26,0,0,6,6,100.0,5,0,0,4.2,4.2,4.2,0.0,,,1
99,20200101,20200131,6588555,花生活鲜花（梅婷花店）,鲜花组,福建省,厦门,否,20190305,在线,24.0,24.0,2832,34,1,0,1.2,2.94,1,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
100,20200101,20200131,6609908,花生活鲜花（唯爱花店）,鲜花组,安徽省,合肥,否,20190405,在线,18.0,18.5,2267,38,0,0,1.68,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.5,1.5,1.5,0.0,,,2
101,20200101,20200131,6626527,花生活鲜花（博雅鲜花店）,鲜花组,甘肃省,兰州,否,20190310,在线,23.0,23.7,12797,87,1,0,0.68,1.15,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0,0,0,0.0,0.0,0.0,0.0,,,0
102,20200101,20200131,6704550,花生活鲜花（萌宠一花语）,鲜花组,安徽省,安庆,否,20190315,在线,24.0,24.0,15926,156,0,0,0.98,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.67,0,0,0,0.0,0.0,0.0,0.0,,,1
103,20200101,20200131,6729448,花生活鲜花（千百卉鲜花店）,鲜花组,贵州省,贵阳,否,20190322,在线,14.0,14.8,12453,493,36,34,3.96,7.3,37,35,9351.0,5140.02,5529.98,0,0,0,0,0,0,0,0,11,38,0,5,24,24,100.0,16,0,1,3.4,3.4,2.9,7.0,,,0
104,20200101,20200131,6769761,花生活鲜花（小野猫花艺）,鲜花组,贵州省,遵义,否,20190402,在线,24.0,24.0,21294,105,1,1,0.49,0.95,1,1,198.0,175.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,1
105,20200101,20200131,6773711,花生活鲜花（無用花艺）,鲜花组,贵州省,贵阳,否,20190411,在线,8.0,8.7,4366,105,7,5,2.4,6.67,10,10,7964.0,1215.19,7060.81,0,0,0,0,0,0,0,0,1,10,0,1,2,2,100.0,1,0,0,2.6,2.6,0.2,3.0,,,2
106,20200101,20200131,6773712,花生活鲜花（花之翼）,鲜花组,贵州省,贵阳,否,20190404,在线,19.0,19.2,11751,135,3,2,1.15,2.22,3,2,408.0,138.0,348.0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
107,20200101,20200131,6773713,花生活鲜花（哈尔滨鲜花批发）,鲜花组,黑龙江省,哈尔滨,否,20190409,在线,10.0,10.8,3251,127,2,1,3.91,1.57,2,1,258.0,205.0,92.0,1,0,0,0,1,0,0,0,0,2,0,0,4,4,100.0,3,0,0,0.0,0.0,0.0,0.0,,,2
108,20200101,20200131,6773714,花生活鲜花（诚信花卉）,鲜花组,重庆市,重庆,否,20190422,在线,10.0,10.0,3742,107,4,3,2.86,3.74,4,3,1290.0,495.0,912.0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100.0,1,0,0,0.0,0.0,0.0,0.0,,,2
109,20200101,20200131,6773715,花生活鲜花（花城花艺）,鲜花组,河北省,廊坊,否,20190330,在线,17.0,17.7,5310,71,0,0,1.34,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
111,20200101,20200131,6773719,花生活鲜花（好百年婚庆）,鲜花组,湖南省,岳阳,否,20190424,在线,14.0,14.3,10041,191,3,2,1.9,1.57,4,3,484.0,418.0,183.0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,100.0,0,0,0,0.0,0.0,0.0,0.0,,,0
112,20200101,20200131,6773720,花生活鲜花（花灵珑鲜花）,鲜花组,江苏省,镇江,否,20190404,在线,18.0,18.2,2822,31,1,1,1.1,3.23,1,1,298.0,130.0,195.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100.0,1,0,0,0.0,0.0,0.0,0.0,,,2
113,20200101,20200131,6773722,花生活鲜花（名缘花卉）,鲜花组,安徽省,六安,否,20190404,在线,22.0,22.7,11221,86,1,0,0.77,1.16,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
114,20200101,20200131,6773725,花生活鲜花（荣浩千寻花艺）,鲜花组,陕西省,西安,否,20190426,在线,23.0,23.4,20038,154,1,0,0.77,0.65,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,50.0,0,0,0,2.7,2.7,2.7,0.0,,,1
115,20200101,20200131,6773727,花生活鲜花（水滴鲜花花艺）,鲜花组,山西省,太原,否,20190510,在线,18.0,18.1,11520,268,10,7,2.33,3.73,12,8,9488.0,1171.27,8506.73,0,0,0,0,0,0,0,0,0,10,0,0,4,1,25.0,0,0,0,0.7,0.7,0.7,0.0,,,0
116,20200101,20200131,6773784,花生活鲜花（缤纷花屋）,鲜花组,湖南省,株洲,否,20190423,在线,14.0,14.1,6366,211,7,5,3.31,3.32,6,6,1830.0,842.0,1215.0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,50.0,0,0,0,0.0,0.0,0.0,0.0,,,0
117,20200101,20200131,6773938,花生活鲜花（玫瑰花坊）,鲜花组,重庆市,重庆,否,20190404,在线,18.0,18.3,11489,183,7,6,1.59,3.83,7,6,1553.0,1066.0,719.0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,40.0,1,0,0,3.4,3.4,3.4,0.0,,,0
118,20200101,20200131,6773939,花生活鲜花（四季花苑）,鲜花组,浙江省,宁波,否,20190422,在线,18.0,18.5,8980,431,38,31,4.8,8.82,43,37,15880.0,6456.98,10709.82,1,0,1,0,0,0,0,0,0,38,0,0,17,11,64.71,3,2,1,4.2,4.2,4.2,0.0,,,0
120,20200101,20200131,6773941,花生活鲜花（百合馆鲜花店）,鲜花组,江苏省,淮安,否,20190409,在线,24.0,24.0,9615,74,0,0,0.77,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100.0,0,0,0,0.0,0.0,0.0,0.0,,,0
121,20200101,20200131,6774016,花生活鲜花（婷雅花坊）,鲜花组,安徽省,马鞍山,否,20190329,在线,19.0,19.1,17379,610,51,43,3.51,8.36,49,47,19530.0,6732.07,14310.73,0,0,0,0,0,0,0,0,1,52,0,0,20,20,100.0,20,0,1,5.0,5.0,4.9,0.0,,,1
122,20200101,20200131,6774085,花开有时,鲜花组,新疆维吾尔自治区,乌鲁木齐,否,20190329,在线,8.0,8.5,3475,83,2,1,2.39,2.41,2,1,469.0,155.0,353.0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,50.0,0,0,0,0.0,0.0,0.0,0.0,,,2
123,20200101,20200131,6826710,花生活鲜花（LOVE鲜花店）,鲜花组,河北省,廊坊,否,20190417,在线,16.0,16.9,4776,55,1,1,1.15,1.82,1,1,308.0,205.0,142.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100.0,1,0,0,0.0,0.0,0.0,0.0,,,2
124,20200101,20200131,6826712,花生活鲜花（流星花园鲜花）,鲜花组,河北省,廊坊,否,20190423,在线,24.0,24.0,13818,534,14,5,3.86,2.62,12,8,4378.0,982.09,3590.91,0,0,0,0,0,0,0,0,0,10,0,0,5,4,80.0,0,0,0,4.6,4.6,3.7,0.0,,,1
125,20200101,20200131,6826772,花生活鲜花（倾城时光鲜花）,鲜花组,江西省,吉安,否,20190422,在线,22.0,22.4,17904,666,40,32,3.72,6.01,40,38,9323.0,4776.0,5910.0,1,0,0,0,1,0,0,0,0,42,0,0,22,21,95.45,9,0,0,5.0,5.0,5.0,0.0,,,1
126,20200101,20200131,6865867,花生活鲜花（花满屋）,鲜花组,安徽省,合肥,否,20190429,在线,24.0,24.0,6767,53,0,0,0.78,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
127,20200101,20200131,6881023,花生活鲜花（爱花行）,鲜花组,山东省,枣庄,否,20190415,在线,16.0,16.2,12235,217,4,0,1.77,1.84,4,4,1238.0,329.01,1025.99,0,0,0,0,0,0,0,0,0,5,0,0,2,2,100.0,1,0,0,2.6,2.6,2.4,0.0,,,0
128,20200101,20200131,6882162,花生活鲜花（七里香花艺）,鲜花组,四川省,遂宁,否,20190418,在线,12.0,12.9,7134,68,1,0,0.95,1.47,1,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
129,20200101,20200131,6882163,花生活鲜花（可可家鲜花）,鲜花组,河北省,石家庄,否,20190426,在线,12.0,12.1,3790,50,3,1,1.32,6.0,3,1,275.0,145.0,169.0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
130,20200101,20200131,6882164,花生活鲜花（天蓉鲜花店）,鲜花组,浙江省,嘉兴,否,20190703,在线,24.0,24.0,13535,218,3,3,1.61,1.38,3,3,889.0,348.0,650.0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,1
131,20200101,20200131,6882165,花生活鲜花（栋梁花卉）,鲜花组,河南省,开封,否,20190423,在线,24.0,24.0,11582,194,3,2,1.68,1.55,2,2,576.0,270.0,384.0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,100.0,1,0,0,0.0,0.0,0.0,0.0,,,0
132,20200101,20200131,6928399,花生活鲜花（有间鲜花店）,鲜花组,宁夏回族自治区,银川,否,20190718,在线,24.0,24.0,12152,302,8,7,2.49,2.65,7,7,2132.0,1000.01,1404.99,0,0,0,0,0,0,0,0,0,7,0,0,6,4,66.67,1,0,0,0.0,0.0,0.0,0.0,,,0
133,20200101,20200131,6944778,花生活鲜花（伟爵爷仪嘉花艺馆）,鲜花组,山东省,烟台,否,20190919,在线,24.0,24.0,10544,124,2,0,1.18,1.61,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
134,20200101,20200131,6952198,花生活鲜花（韦爵爷花店）,鲜花组,湖北省,武汉,否,20190701,在线,18.0,18.3,4197,41,0,0,0.98,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
135,20200101,20200131,6956267,花生活鲜花（佳人婚庆店）,鲜花组,江苏省,常州,否,20190427,在线,19.0,19.2,5153,86,2,0,1.67,2.33,4,4,3007.0,225.09,2820.91,0,0,0,0,0,0,0,0,0,4,0,0,1,1,100.0,0,0,0,0.0,0.0,0.0,0.0,,,2
137,20200101,20200131,6968121,花生活鲜花（忆花谷）,鲜花组,上海市,上海,否,20190530,在线,0.0,0.0,724,11,0,0,1.52,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
138,20200101,20200131,6968235,花生活鲜花（奢漫花艺）,鲜花组,吉林省,长春,否,20190428,在线,16.0,16.7,7097,147,4,1,2.07,2.72,4,4,905.0,375.0,686.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
139,20200101,20200131,7004308,花生活鲜花（曼陀罗花开）,鲜花组,陕西省,宝鸡,否,20190514,在线,24.0,24.0,11813,89,1,0,0.75,1.12,1,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,0
140,20200101,20200131,7008016,花生活鲜花（千花坊鲜花店）,鲜花组,山东省,枣庄,否,20190609,在线,0.0,0.0,4549,48,0,0,1.06,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
141,20200101,20200131,7022271,花生活鲜花（心艺花店）,鲜花组,湖南省,长沙,否,20190514,在线,14.0,14.0,17747,481,13,9,2.71,2.7,13,10,3773.0,1284.02,2761.98,1,0,1,0,0,0,0,0,0,11,0,0,6,6,100.0,1,1,0,2.9,2.9,2.9,0.0,,,1
142,20200101,20200131,7022272,花香四季鲜花店,鲜花组,江苏省,连云港,否,20190514,下线,0.0,0.0,14,1,0,0,7.14,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
143,20200101,20200131,7022273,花生活鲜花（花漾flower鲜花店）,鲜花组,北京市,北京,否,20190508,在线,18.0,18.3,5153,120,10,9,2.33,8.33,11,8,1794.0,1470.0,756.0,2,1,1,0,0,0,0,0,0,10,0,0,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,2
144,20200101,20200131,7022274,花生活鲜花（唯爱花坊）,鲜花组,安徽省,合肥,否,20190509,在线,24.0,24.0,10059,225,0,0,2.24,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0,0,0,0.0,0.0,0.0,0.0,,,0
145,20200101,20200131,7022275,花生活鲜花（太阳红花店）,鲜花组,四川省,资阳,否,20190518,在线,20.0,20.6,8564,179,14,5,2.09,7.82,14,10,6575.0,1567.0,5358.9,0,0,0,0,0,0,0,0,0,13,0,0,7,6,85.71,2,0,0,2.4,2.4,2.4,0.0,,,0
146,20200101,20200131,7022276,花生活鲜花（姐姐的花店）,鲜花组,江苏省,镇江,否,20190509,在线,19.0,19.2,6030,132,6,4,2.19,4.55,6,5,3718.0,630.09,3243.91,1,0,1,0,0,0,0,0,0,5,0,0,2,2,100.0,1,0,0,0.0,0.0,0.0,0.0,,,0
