订单编号,下单时间,店铺名称,店铺ID,店铺所在城市,订单总金额（元）,退款金额（元）,退款商品,商家服务问题
"92883673470084206	","2020-08-25 12:52:40	","英皇鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288367	","菏泽	","259.00	","259.00	","【怦然心动】11枝红玫瑰鲜花网红礼盒-七夕节表白鲜花*数量1	","商家拒单；	"
"93391762342655417	","2020-08-25 13:55:27	","绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	","永州	","329.00	","0.00	",,"用户催单；	"
"92663381223213925	","2020-08-25 10:11:39	","流星花@鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9266338	","永州	","259.00	","259.00	","【布拉格爱恋】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"90439953774986605	","2020-08-25 13:52:52	","情缘婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043995	","南平	","259.00	","0.00	",,"用户催单；	"
"93391773470084206	","2020-08-25 12:00:34	","阳光鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339177	","保定	","259.00	","0.00	",,"用户催单；	"
"92952841795091754	","2020-08-25 08:40:58	","麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	","本溪	","259.00	","0.00	",,"用户催单；	"
"92770613382704585	","2020-08-25 08:55:32	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","309.00	","0.00	",,"用户催单；	"
"93425353470084206	","2020-08-25 07:16:43	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92770611300204059	","2020-08-25 09:27:18	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","329.00	","0.00	",,"用户催单；	"
"92952840358768070	","2020-08-25 12:17:06	","麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	","本溪	","269.00	","0.00	",,"用户催单；	"
"90433101795091754	","2020-08-25 11:47:13	","元花店鲜花礼品鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043310	","长春	","259.00	","0.00	",,"用户催单；	"
"93425352386186755	","2020-08-25 09:05:45	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92770611294596594	","2020-08-25 12:17:03	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","1299.00	","0.00	",,"用户催单；	"
"92952843892506751	","2020-08-25 13:54:59	","麦萌花艺生活馆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295284	","本溪	","359.00	","0.00	",,"用户催单；	"
"92578291795091754	","2020-08-25 11:33:41	","1°花艺礼品(七夕节预定,生日鲜花，表白鲜花)	","9257829	","安康	","329.00	","0.00	",,"用户催单；	"
"90433101677285159	","2020-08-25 12:13:55	","元花店鲜花礼品鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043310	","长春	","259.00	","0.00	",,"用户催单；	"
"92952862386186755	","2020-08-25 07:10:13	","婉苑鲜花鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295286	","齐齐哈尔	","349.00	","0.00	",,"用户催单；	"
"93425350358768070	","2020-08-25 12:50:46	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92636051677285159	","2020-08-25 08:22:16	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","509.00	","0.00	",,"用户催单；	"
"93425353892506751	","2020-08-25 13:22:08	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92953251601381307	","2020-08-24 18:13:23	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","259.00	","0.00	",,"用户催单；	"
"90433133470084206	","2020-08-25 08:13:23	","浪漫主题花艺(七夕节预定,生日鲜花，表白鲜花)	","9043313	","佳木斯	","329.00	","0.00	",,"用户催单；	"
"92636053382704585	","2020-08-25 08:39:39	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","259.00	","0.00	",,"用户催单；	"
"93425351069511785	","2020-08-25 18:31:49	","晶晶花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9342535	","漯河	","259.00	","0.00	",,"用户催单；	"
"92953253593937914	","2020-08-24 19:46:57	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","259.00	","0.00	",,"用户催单；	"
"92636053213192828	","2020-08-25 13:25:48	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","259.00	","259.00	","【怦然心动】11枝粉玫瑰鲜花网红礼盒-七夕节表白鲜花*数量1	","缺货导致退款；	"
"90433132386186755	","2020-08-25 08:21:23	","浪漫主题花艺(七夕节预定,生日鲜花，表白鲜花)	","9043313	","佳木斯	","259.00	","0.00	",,"用户催单；	"
"93458393382704585	","2020-08-25 12:55:11	","花戒鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9345839	","上饶	","599.00	","0.00	",,"用户催单；	"
"92953250408368023	","2020-08-25 06:54:11	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","259.00	","0.00	",,"用户催单；	"
"92636053123430734	","2020-08-25 15:50:05	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","509.00	","0.00	",,"用户催单；	"
"90433130062270945	","2020-08-25 18:45:02	","浪漫主题花艺(七夕节预定,生日鲜花，表白鲜花)	","9043313	","佳木斯	","259.00	","259.00	","【粉色公主】11枝粉玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","商家拒单；	"
"93458394016847411	","2020-08-25 19:53:20	","花戒鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9345839	","上饶	","259.00	","0.00	",,"用户催单；	"
"92953252454686031	","2020-08-25 16:14:35	","美家鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9295325	","岳阳	","259.00	","0.00	",,"用户催单；	"
"92636053605089781	","2020-08-25 16:12:17	","都市花乡鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263605	","朝阳	","259.00	","0.00	",,"用户催单；	"
"93498683892506751	","2020-08-25 14:10:24	","花世界迷尔鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9349868	","长春	","259.00	","0.00	",,"拣货超时；	"
"90433140358768070	","2020-08-25 13:24:37	","茗蔓花艺(七夕节预定,生日鲜花，表白鲜花)	","9043314	","石家庄	","259.00	","0.00	",,"用户催单；	"
"92638323892506751	","2020-08-25 11:09:12	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","259.00	","0.00	",,"用户催单；	"
"92770610372010069	","2020-08-25 13:47:53	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","379.00	","379.00	","【此生不换】19枝红玫瑰鲜花手提花篮*数量1	","商家拒单；	"
"93498680075108782	","2020-08-25 16:46:14	","花世界迷尔鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9349868	","长春	","509.00	","0.00	",,"拣货超时；	"
"92638320026515543	","2020-08-25 11:10:03	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","259.00	","0.00	",,"用户催单；	"
"92770613605089781	","2020-08-25 14:42:59	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","259.00	","0.00	",,"用户催单；	"
"90433144016847411	","2020-08-25 16:24:02	","茗蔓花艺(七夕节预定,生日鲜花，表白鲜花)	","9043314	","石家庄	","259.00	","0.00	",,"用户催单；	"
"93238421165886577	","2020-08-25 10:42:40	","花无缺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9323842	","锡林郭勒盟	","259.00	","0.00	",,"用户催单；	"
"92638323213192828	","2020-08-25 11:57:05	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","259.00	","0.00	",,"用户催单；	"
"92770612529093535	","2020-08-25 18:49:56	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","269.00	","0.00	",,"用户催单；	"
"90433143982058332	","2020-08-25 22:00:47	","茗蔓花艺(七夕节预定,生日鲜花，表白鲜花)	","9043314	","石家庄	","264.00	","264.00	","【爱如初恋】11枝红玫瑰鲜花花束*数量1	","商家拒单；	"
"93238420678856768	","2020-08-25 10:47:24	","花无缺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9323842	","锡林郭勒盟	","259.00	","0.00	",,"用户催单；	"
"92638323982058332	","2020-08-25 13:23:05	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","339.00	","339.00	","【未来可期】19枝红玫瑰鲜花礼盒*数量1	","用户催单；	"
"92770610678856768	","2020-08-25 21:00:20	","大拇指婚庆鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9277061	","本溪	","259.00	","259.00	","【花开相爱】11枝红玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家拒单；	"
"93387082386186755	","2020-08-25 11:13:26	","恒海鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338708	","滨州	","259.00	","259.00	","【春风十里】11枝红玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","商家少送错送；	"
"90433173736842411	","2020-08-24 08:10:45	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","309.00	","0.00	",,"用户催单；	"
"92638323968253920	","2020-08-25 14:07:32	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","309.00	","5.92	","【许愿灯】点亮人生  单拍不送*数量1	","缺货导致退款；	"
"92802571300204059	","2020-08-25 11:49:39	","百花庄花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9280257	","益阳	","259.00	","0.00	",,"用户催单；	"
"93387080358768070	","2020-08-25 17:56:46	","恒海鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338708	","滨州	","329.00	","0.00	",,"用户催单；	"
"92638322342655417	","2020-08-25 15:14:20	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","509.00	","0.00	",,"用户催单；	"
"90433171677285159	","2020-08-25 09:21:51	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","309.00	","0.00	",,"用户催单；	"
"92802570358768070	","2020-08-25 11:53:36	","百花庄花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9280257	","益阳	","259.00	","0.00	",,"用户催单；	"
"93387081223213925	","2020-08-25 18:06:01	","恒海鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338708	","滨州	","259.00	","0.00	",,"用户催单；	"
"92638320372010069	","2020-08-25 20:00:45	","花语鲜鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9263832	","葫芦岛	","259.00	","0.00	",,"用户催单；	"
"93387083213192828	","2020-08-25 18:54:36	","恒海鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338708	","滨州	","329.00	","0.00	",,"用户催单；	"
"90433172141837702	","2020-08-25 09:28:14	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","319.00	","0.00	",,"用户催单；	"
"92802573213192828	","2020-08-25 15:39:04	","百花庄花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9280257	","益阳	","259.00	","0.00	",,"用户催单；	"
"90242783382704585	","2020-08-25 08:35:16	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","287.00	","0.00	",,"用户催单；	"
"93387091300204059	","2020-08-25 16:41:23	","开封市玺花诚园艺有限公司鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338709	","开封	","259.00	","0.00	",,"用户催单；	"
"90242781300204059	","2020-08-25 08:45:08	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","259.00	","0.00	",,"用户催单；	"
"92882561300204059	","2020-08-25 15:02:34	","长华花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288256	","抚州	","259.00	","259.00	","【粉色公主】11枝粉玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","商家拒单；	"
"90433170358768070	","2020-08-25 10:09:58	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","309.00	","0.00	",,"用户催单；	"
"93387091223213925	","2020-08-25 17:48:43	","开封市玺花诚园艺有限公司鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338709	","开封	","279.00	","0.00	",,"用户催单；	"
"90242780358768070	","2020-08-25 08:54:47	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","329.00	","0.00	",,"用户催单；	"
"92882563892506751	","2020-08-25 18:10:32	","长华花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288256	","抚州	","329.00	","329.00	","【如梦】19枝红玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家拒单；	"
"90433173892506751	","2020-08-25 11:12:24	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","259.00	","0.00	",,"用户催单；	"
"93387943470084206	","2020-08-25 08:38:06	","喜乐四季花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338794	","开封	","269.00	","0.00	",,"用户催单；	"
"90242781223213925	","2020-08-25 08:59:04	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","259.00	","0.00	",,"用户催单；	"
"92882560026515543	","2020-08-25 18:11:51	","长华花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288256	","抚州	","259.00	","259.00	","【粉色公主】11枝粉玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","商家拒单；	"
"93387943382704585	","2020-08-25 12:01:28	","喜乐四季花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338794	","开封	","259.00	","0.00	",,"用户催单；	"
"90433173982058332	","2020-08-25 11:51:47	","花坞鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043317	","福州	","319.00	","0.00	",,"用户催单；	"
"90242784016847411	","2020-08-25 09:05:56	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","259.00	","0.00	",,"用户催单；	"
"92882580597893318	","2020-08-24 19:12:35	","花开相爱鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288258	","吕梁	","259.00	","259.00	","【怦然心动】11枝粉玫瑰鲜花网红礼盒-七夕节表白鲜花*数量1	","缺货导致退款；	"
"93387940358768070	","2020-08-25 15:33:34	","喜乐四季花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338794	","开封	","259.00	","0.00	",,"用户催单；	"
"90242780075108782	","2020-08-25 09:19:40	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","298.00	","0.00	",,"用户催单；	"
"92882582888743183	","2020-08-24 19:59:41	","花开相爱鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288258	","吕梁	","519.00	","0.00	",,"用户催单；	"
"90242781294596594	","2020-08-25 09:26:38	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","548.00	","0.00	",,"用户催单；	"
"93387940026515543	","2020-08-25 18:16:50	","喜乐四季花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9338794	","开封	","269.00	","0.00	",,"用户催单；	"
"92882580358768070	","2020-08-25 08:17:57	","花开相爱鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9288258	","吕梁	","259.00	","0.00	",,"用户催单；	"
"90242783982058332	","2020-08-25 09:37:36	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","298.00	","298.00	","【爱如初恋】11枝红玫瑰鲜花花束*数量1	","商家超时未接单；	"
"93391761677285159	","2020-08-25 08:49:23	","绿之园花卉鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9339176	","永州	","259.00	","0.00	",,"用户催单；	"
"90242783968253920	","2020-08-25 09:49:06	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","517.00	","517.00	","【初识你名】33枝粉玫瑰鲜花花束*数量1	","商家超时未接单；	"
"90242780372010069	","2020-08-25 15:45:12	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","259.00	","0.00	",,"用户催单；	"
"90242783152492135	","2020-08-25 18:08:11	","友新意鲜花坊(七夕节预定,生日鲜花，表白鲜花)	","9024278	","西安	","259.00	","259.00	","【清新海歌】11枝香槟玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"90433081269807160	","2020-08-24 17:12:12	","时初花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043308	","咸阳	","259.00	","0.00	",,"用户催单；	"
"90433103049752078	","2020-08-24 17:53:50	","元花店鲜花礼品鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9043310	","长春	","509.00	","509.00	","【不变女神】33枝红玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","商家超时未接单；	"
"94826322718691708	","2020-08-25 11:37:10	","幸福花园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9482632	","郴州	","259.00	","0.00	",,"用户催单；	"
"95694221069511785	","2020-08-25 15:15:36	","唯美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569422	","铜仁	","259.00	","0.00	",,"用户催单；	"
"94794640358768070	","2020-08-25 13:44:25	","99花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479464	","南平	","259.00	","259.00	","【浪漫宣言】11枝红玫瑰+2只小熊鲜花礼盒*数量1	","商家超时未接单；	"
"94278870372010069	","2020-08-25 14:56:13	","花之恋果之园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427887	","青岛	","259.00	","0.00	",,"用户催单；	"
"94794640372010069	","2020-08-25 21:30:20	","99花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479464	","南平	","259.00	","259.00	","【布拉格爱恋】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家拒单；	"
"94826323968253920	","2020-08-25 11:48:00	","幸福花园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9482632	","郴州	","259.00	","0.00	",,"用户催单；	"
"95694220428454022	","2020-08-25 15:37:02	","唯美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569422	","铜仁	","259.00	","0.00	",,"用户催单；	"
"94278873774986605	","2020-08-25 15:17:13	","花之恋果之园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427887	","青岛	","529.00	","0.00	",,"用户催单；	"
"94794643605089781	","2020-08-25 21:34:23	","99花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479464	","南平	","289.00	","289.00	","【浪漫心情】19枝红玫瑰鲜花礼盒*数量1	","商家拒单；	"
"95694221165886577	","2020-08-25 15:41:35	","唯美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569422	","铜仁	","259.00	","0.00	",,"用户催单；	"
"94794643774986605	","2020-08-25 21:37:32	","99花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479464	","南平	","599.00	","599.00	","【纯洁相思】33枝粉玫瑰鲜花礼盒*数量1	","商家少送错送；用户催单；	"
"94278872454686031	","2020-08-25 15:27:48	","花之恋果之园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427887	","青岛	","259.00	","259.00	","【爱如初恋】11枝红玫瑰鲜花花束*数量1	","用户催单；	"
"94826320890902196	","2020-08-25 12:27:08	","幸福花园鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9482632	","郴州	","259.00	","0.00	",,"用户催单；	"
"95694222742513103	","2020-08-25 18:03:13	","唯美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569422	","铜仁	","259.00	","0.00	",,"用户催单；	"
"94278901223213925	","2020-08-25 13:51:36	","上辰花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427890	","泉州	","259.00	","0.00	",,"用户催单；	"
"94839321223213925	","2020-08-25 09:32:25	","品茗鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9483932	","永州	","259.00	","0.00	",,"用户催单；	"
"94798811300204059	","2020-08-25 12:15:52	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","329.00	","0.00	",,"用户催单；	"
"94278900026515543	","2020-08-25 14:30:45	","上辰花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427890	","泉州	","259.00	","0.00	",,"用户催单；	"
"95694222501118848	","2020-08-25 18:07:32	","唯美花艺鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9569422	","铜仁	","259.00	","0.00	",,"用户催单；	"
"94798811223213925	","2020-08-25 12:36:40	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","259.00	","0.00	",,"用户催单；	"
"94839322342655417	","2020-08-25 15:45:09	","品茗鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9483932	","永州	","259.00	","0.00	",,"用户催单；	"
"94798810026515543	","2020-08-25 12:43:57	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","259.00	","259.00	","【春风十里】11枝红玫瑰鲜花礼盒-七夕节表白鲜花*数量1	","用户催单；	"
"94278903213192828	","2020-08-25 14:41:11	","上辰花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427890	","泉州	","259.00	","0.00	",,"用户催单；	"
"95784213470084206	","2020-08-25 08:22:21	","花幻之境鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9578421	","安阳	","259.00	","0.00	",,"用户催单；	"
"94798813213192828	","2020-08-25 12:45:15	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","289.00	","0.00	",,"用户催单；	"
"94839321069511785	","2020-08-25 15:57:07	","品茗鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9483932	","永州	","259.00	","259.00	","【幸福时光】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家少送错送；	"
"94278901294596594	","2020-08-25 14:50:53	","上辰花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427890	","泉州	","259.00	","0.00	",,"用户催单；	"
"94798810075108782	","2020-08-25 12:46:46	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","259.00	","0.00	",,"用户催单；	"
"95784213382704585	","2020-08-25 13:08:47	","花幻之境鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9578421	","安阳	","259.00	","0.00	",,"用户催单；	"
"94798812718691708	","2020-08-25 14:25:38	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","259.00	","259.00	","【幸福时光】11枝粉玫瑰鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"94839322454686031	","2020-08-25 16:42:39	","品茗鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9483932	","永州	","899.00	","899.00	","【就是爱你】52枝红玫瑰皇冠黑纱鲜花花束-七夕节表白鲜花*数量1	","商家超时未接单；	"
"94798813968253920	","2020-08-25 14:25:57	","鲜花朵朵鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9479881	","舟山	","279.00	","0.00	",,"用户催单；	"
"94278903982058332	","2020-08-25 14:54:51	","上辰花店鲜花店(七夕节预定,生日鲜花，表白鲜花)	","9427890	","泉州	","329.00	","0.00	",,"用户催单；	"
