,供应商ID_x,供应商名_x,城市名_x,门店ID,门店名称_x,总成交额(元)_x,预计收入(元)_x,有效订单_x,笔单价(元)_x,顾客实付金额(元)_x,顾客实付笔单价(元)_x,总支出(元)_x,商家补贴(元)_x,商家补贴力度_x,流失订单_x,流失订单预计损失(元)_x,用户原因流失订单_x,配送原因流失订单数_x,商家原因流失订单数_x,其他原因流失订单数_x,商品金额_x,包装费_x,配送费_x,开始日_x,结束日_x,供应商ID_y,供应商名_y,城市名_y,门店名称_y,总成交额(元)_y,预计收入(元)_y,有效订单_y,笔单价(元)_y,顾客实付金额(元)_y,顾客实付笔单价(元)_y,总支出(元)_y,商家补贴(元)_y,商家补贴力度_y,流失订单_y,流失订单预计损失(元)_y,用户原因流失订单_y,配送原因流失订单数_y,商家原因流失订单数_y,其他原因流失订单数_y,商品金额_y,包装费_y,配送费_y,开始日_y,结束日_y,供应商ID,供应商名,城市名,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
27,42267060178,河北雄安隆顺（原壹号花坊）,徐州,2043167144,茉里（大黄山街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,徐州,茉里（大黄山街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,徐州,茉里（大黄山街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
28,42267060178,河北雄安隆顺（原壹号花坊）,重庆,2036173490,壹号花坊（玫瑰花店金佛大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,重庆,壹号花坊（玫瑰花店金佛大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,320.0,0,0,2,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,重庆,壹号花坊（玫瑰花店金佛大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,320.0,0,0,2,0,0.0,0,0,20200801,20200831
29,42267060178,河北雄安隆顺（原壹号花坊）,汉中,2036895309,壹号花坊（点点花艺天汉大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,汉中,壹号花坊（点点花艺天汉大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,汉中,壹号花坊（点点花艺天汉大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
30,42267060178,河北雄安隆顺（原壹号花坊）,邯郸,2036822604,壹号花坊（人家有花滏明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,邯郸,壹号花坊（人家有花滏明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,邯郸,壹号花坊（人家有花滏明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
31,42267060178,河北雄安隆顺（原壹号花坊）,黑河,2036835244,壹号花坊（百合恋婚庆龙江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,黑河,壹号花坊（百合恋婚庆龙江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,黑河,壹号花坊（百合恋婚庆龙江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
32,42267060178,河北雄安隆顺（原壹号花坊）,鄂尔多斯,335744865,壹号花坊（满天星鲜花坊东胜区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,鄂尔多斯,壹号花坊（满天星鲜花坊东胜区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,鄂尔多斯,壹号花坊（满天星鲜花坊东胜区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
33,42267060178,河北雄安隆顺（原壹号花坊）,贵阳,300169063,壹号花坊（花之翼安井未来方舟E4组团店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,贵阳,壹号花坊（花之翼安井未来方舟E4组团店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,138.0,1,0,1,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,贵阳,壹号花坊（花之翼安井未来方舟E4组团店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,138.0,1,0,1,0,0.0,0,0,20200801,20200831
34,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,2043177277,花样年华（前进街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,花样年华（前进街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,花样年华（前进街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
35,42267060178,河北雄安隆顺（原壹号花坊）,萍乡,335786148,壹号花坊（梁氏花木安源区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,萍乡,壹号花坊（梁氏花木安源区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,萍乡,壹号花坊（梁氏花木安源区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
36,42267060178,河北雄安隆顺（原壹号花坊）,赣州,2043378235,奇缘花纺（东山街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,赣州,奇缘花纺（东山街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,332.0,0,0,2,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,赣州,奇缘花纺（东山街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,332.0,0,0,2,0,0.0,0,0,20200801,20200831
37,42267060178,河北雄安隆顺（原壹号花坊）,合肥,300048979,壹号花坊（宇欣花店龙泉东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,合肥,壹号花坊（宇欣花店龙泉东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,合肥,壹号花坊（宇欣花店龙泉东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
38,42267060178,河北雄安隆顺（原壹号花坊）,安庆,304902507,壹号花坊（萌宠花语宜城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,安庆,壹号花坊（萌宠花语宜城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,安庆,壹号花坊（萌宠花语宜城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
39,42267060178,河北雄安隆顺（原壹号花坊）,鹤壁,2042529582,花末花店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,鹤壁,莫奈花园（淇滨区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,鹤壁,莫奈花园（淇滨区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
40,42267060178,河北雄安隆顺（原壹号花坊）,乌鲁木齐,300018942,壹号花坊（乌鲁木齐店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,乌鲁木齐,壹号花坊（乌鲁木齐店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,乌鲁木齐,壹号花坊（乌鲁木齐店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
41,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,2036845305,壹号花坊（賀囍の花店道里区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,壹号花坊（賀囍の花店道里区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,哈尔滨,壹号花坊（賀囍の花店道里区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
42,42267060178,河北雄安隆顺（原壹号花坊）,巴音郭楞蒙古自治州,300048981,壹号花坊（醉美花坊团结北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,巴音郭楞蒙古自治州,壹号花坊（醉美花坊团结北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,324.5,1,1,1,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,巴音郭楞蒙古自治州,壹号花坊（醉美花坊团结北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,324.5,1,1,1,0,0.0,0,0,20200801,20200831
43,42267060178,河北雄安隆顺（原壹号花坊）,重庆,2043512849,百合花艺（汉丰街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,重庆,百合花艺（汉丰街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,373.0,1,0,1,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,重庆,百合花艺（汉丰街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,373.0,1,0,1,0,0.0,0,0,20200801,20200831
44,42267060178,河北雄安隆顺（原壹号花坊）,榆林,304952540,壹号花坊（七彩鲜花新建北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,榆林,壹号花坊（七彩鲜花新建北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,榆林,壹号花坊（七彩鲜花新建北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
45,42267060178,河北雄安隆顺（原壹号花坊）,南阳,2043372421,小韩鲜花（新华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,南阳,小韩鲜花（新华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,327.0,0,0,1,1,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,南阳,小韩鲜花（新华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,327.0,0,0,1,1,0.0,0,0,20200801,20200831
46,42267060178,河北雄安隆顺（原壹号花坊）,和田地区,2043127366,名花有主（塔乃依北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,和田地区,名花有主（塔乃依北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,370.0,0,0,2,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,和田地区,名花有主（塔乃依北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,370.0,0,0,2,0,0.0,0,0,20200801,20200831
47,42267060178,河北雄安隆顺（原壹号花坊）,天门,2043147294,千喜花坊（新城公旺大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,天门,千喜花坊（新城公旺大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,天门,千喜花坊（新城公旺大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
48,42267060178,河北雄安隆顺（原壹号花坊）,金华,336879287,壹号花坊（七彩鲜花婚庆四通东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,金华,壹号花坊（七彩鲜花婚庆四通东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,金华,壹号花坊（七彩鲜花婚庆四通东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
49,42267060178,河北雄安隆顺（原壹号花坊）,济南,336879283,壹号花坊（满世繁花历黄路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,济南,壹号花坊（满世繁花历黄路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,208.0,0,1,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,济南,壹号花坊（满世繁花历黄路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,208.0,0,1,0,0,0.0,0,0,20200801,20200831
50,42267060178,河北雄安隆顺（原壹号花坊）,安阳,336809811,壹号花坊（米粒花坊殷都区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,安阳,壹号花坊（米粒花坊殷都区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,安阳,壹号花坊（米粒花坊殷都区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
51,42267060178,河北雄安隆顺（原壹号花坊）,马鞍山,300169067,壹号花坊（婷雅花坊湖西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,马鞍山,壹号花坊（婷雅花坊湖西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,108.0,0,0,1,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,马鞍山,壹号花坊（婷雅花坊湖西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,108.0,0,0,1,0,0.0,0,0,20200801,20200831
52,42267060178,河北雄安隆顺（原壹号花坊）,合肥,2043482925,曼梦花坊（翠微路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,合肥,曼梦花坊（翠微路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,合肥,曼梦花坊（翠微路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
53,42267060178,河北雄安隆顺（原壹号花坊）,天津,304942556,壹号花坊（饰美花材昆民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,天津,壹号花坊（饰美花材昆民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,359.0,1,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,天津,壹号花坊（饰美花材昆民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,359.0,1,0,0,0,0.0,0,0,20200801,20200831
54,42267060178,河北雄安隆顺（原壹号花坊）,南宁,2043167135,丽人鲜花（银峰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,南宁,丽人鲜花（银峰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,南宁,丽人鲜花（银峰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
55,42267060178,河北雄安隆顺（原壹号花坊）,毕节,2036173491,壹号花坊（小野猫花艺望城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,毕节,壹号花坊（小野猫花艺望城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,236.0,0,0,1,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,毕节,壹号花坊（小野猫花艺望城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,236.0,0,0,1,0,0.0,0,0,20200801,20200831
56,42267060178,河北雄安隆顺（原壹号花坊）,泸州,300028998,壹号花坊（米粒鲜花之家阳光路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031,42267060178,河北雄安隆顺（原壹号花坊）,泸州,壹号花坊（米粒鲜花之家阳光路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831,42267060178,河北雄安隆顺（原壹号花坊）,泸州,壹号花坊（米粒鲜花之家阳光路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,20200801,20200831
